name,label
./data/Replay-Attack-processed/train/spoof/fixed\client007_18432_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client025_22978_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client008_7638_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client027_24315_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client006_17327_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client001_14853_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client105_19157_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client006_3269_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client008_7529_real.png,1
./data/Replay-Attack-processed/train/real\client016_10905_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client110_27755_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client103_23272_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client018_12251_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client027_22967_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client103_23460_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client025_14214_real.png,1
./data/Replay-Attack-processed/train/real\client103_17267_real.png,1
./data/Replay-Attack-processed/train/real\client016_10512_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client006_17894_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client016_21430_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client016_11970_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client006_17759_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client012_20474_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client012_19020_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client016_11804_real.png,1
./data/Replay-Attack-processed/train/real\client006_4511_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client008_19914_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client110_13865_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client108_20888_real.png,1
./data/Replay-Attack-processed/train/real\client001_124_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client110_14037_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client012_6338_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client108_19672_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client110_13415_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client008_18675_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client012_9384_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client004_2420_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_1624_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client016_32108_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client108_25153_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client105_32425_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client025_8828_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client007_6299_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client016_19991_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client002_1782_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client027_24497_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client105_24451_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client016_32277_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client027_15141_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client103_32102_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client025_9044_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client016_11346_real.png,1
./data/Replay-Attack-processed/train/real\client001_1135_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client110_33439_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client103_17739_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client105_25717_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client105_24950_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_19179_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client004_15885_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_15256_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client004_15573_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client016_6515_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_15934_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client105_18147_real.png,1
./data/Replay-Attack-processed/train/real\client012_9816_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client110_26111_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_16429_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client110_13836_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_15630_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_16313_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client001_14554_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_5003_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client110_27953_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_16906_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client016_30348_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client103_23408_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client012_5690_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client108_33146_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client105_10656_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client018_22724_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client103_31960_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client018_7637_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client105_11318_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client108_26558_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client027_23829_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client004_16147_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client103_11024_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_1589_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client025_8978_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_31336_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client025_8702_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_19298_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client004_4097_real.png,1
./data/Replay-Attack-processed/train/real\client007_6258_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client105_11835_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client027_33303_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client027_22668_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client018_8225_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client016_6438_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client016_6768_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client025_23625_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_5485_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client004_1984_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client018_22808_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client110_26207_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client027_24039_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client002_1721_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client105_11603_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client108_20492_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client004_29829_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client103_10231_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client012_10091_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client002_14641_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client103_24665_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client016_30186_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client110_13650_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client108_26557_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client105_11743_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client027_24518_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_19046_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client105_11495_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client105_32640_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client002_2018_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client016_21755_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client110_28253_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client007_18195_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client012_9255_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client002_15778_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client016_31982_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client105_11142_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client012_29861_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client007_4352_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client016_21177_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client008_18554_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client105_11573_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client103_11026_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client108_20714_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client002_15031_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client103_17527_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client002_1730_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client007_17204_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client027_23008_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client025_14543_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client108_13201_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client103_10043_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client007_28979_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client103_23456_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client006_17379_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client103_23677_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client103_16714_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client027_9904_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_15171_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client016_11820_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client027_24605_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client025_9489_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client007_6917_real.png,1
./data/Replay-Attack-processed/train/real\client018_13291_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client006_17416_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client025_21842_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client105_11361_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client007_4127_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client007_18717_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client025_8899_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client018_30843_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_16052_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_5243_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client016_32080_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client110_14066_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client027_10098_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client025_9568_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client018_8098_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client012_19242_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client018_7736_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client007_4410_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client001_1132_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client007_30808_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client016_11828_real.png,1
./data/Replay-Attack-processed/train/real\client012_9452_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client105_24148_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client018_7786_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client110_35161_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client004_2484_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_3292_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_15422_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client002_14986_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client006_5407_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client007_4233_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client025_32884_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client018_22489_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client012_20513_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client007_3672_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client103_16686_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client016_30393_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_5147_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client012_19377_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client006_5559_real.png,1
./data/Replay-Attack-processed/train/real\client027_16049_real.png,1
./data/Replay-Attack-processed/train/real\client103_17893_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client027_23822_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client007_18048_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client001_14863_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client012_9613_real.png,1
./data/Replay-Attack-processed/train/real\client108_19564_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client103_33539_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client025_9328_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client025_14504_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client002_14612_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client012_5746_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client025_23662_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client027_24378_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client001_27264_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client007_6601_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client012_30017_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client012_19136_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client105_24443_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client105_11568_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client007_18873_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client001_14235_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client105_32550_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_2955_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client105_12215_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client012_19533_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client006_5346_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client012_6280_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client110_35029_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client001_280_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client007_29084_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client018_12547_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client105_11599_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client016_7196_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client007_18928_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client025_8681_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client001_14681_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client108_12594_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client110_21743_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client006_3406_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_2825_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client103_32121_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client027_24131_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client108_13188_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_15389_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client001_16_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client018_7749_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_3379_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client006_28605_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client018_20992_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client016_10802_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client018_22819_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client108_20595_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client006_18016_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client006_3300_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client002_1127_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client018_13005_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client025_23741_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client108_26576_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client025_21889_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_1437_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client018_7836_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client108_19546_real.png,1
./data/Replay-Attack-processed/train/real\client016_11004_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client025_9126_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client025_23397_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client105_18880_real.png,1
./data/Replay-Attack-processed/train/real\client006_5190_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client007_3880_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client108_25297_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client012_20064_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client018_12334_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client105_34002_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client004_2606_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client008_29517_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client007_4420_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client008_29510_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client007_30517_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client108_20377_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client105_34099_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client012_5944_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client012_5932_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client103_11284_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client007_18172_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client002_2464_real.png,1
./data/Replay-Attack-processed/train/real\client025_14494_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client004_16778_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client018_21924_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client105_24319_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client001_13539_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client108_27214_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client007_4100_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client001_14080_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client105_11379_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client004_15526_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client108_27280_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_1825_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client025_22343_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client105_18777_real.png,1
./data/Replay-Attack-processed/train/real\client004_4289_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client103_33882_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client001_622_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client027_10010_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client007_17524_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client008_18021_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client016_11782_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client008_19954_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client018_12037_real.png,1
./data/Replay-Attack-processed/train/real\client007_7487_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client001_14921_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client018_13197_real.png,1
./data/Replay-Attack-processed/train/real\client025_13743_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client108_11988_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client027_16053_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client018_8127_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client108_12226_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client004_16544_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client110_28421_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client006_17603_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client002_2375_real.png,1
./data/Replay-Attack-processed/train/real\client002_1805_real.png,1
./data/Replay-Attack-processed/train/real\client007_6419_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client108_33138_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client110_33671_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client110_26201_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client108_12399_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client027_23180_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client007_17312_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client105_25600_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client105_18580_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client012_20447_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client008_8327_real.png,1
./data/Replay-Attack-processed/train/real\client001_414_real.png,1
./data/Replay-Attack-processed/train/spoof/hand\client004_2683_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client001_1465_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client103_33988_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client012_20645_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_19764_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client012_5820_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client001_14225_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client002_1510_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_29203_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client105_18764_real.png,1
./data/Replay-Attack-processed/train/real\client110_22144_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client001_111_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client108_12827_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client018_8578_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client002_1345_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client103_10871_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client016_6581_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client007_17831_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client105_24994_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client025_23488_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client025_33214_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client110_26132_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client002_27525_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client110_26346_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client008_31017_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client007_7167_real.png,1
./data/Replay-Attack-processed/train/real\client016_11776_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client103_24944_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client012_29924_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client103_23390_attack_hand.png,0
./data/Replay-Attack-processed/train/real\client012_9791_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client008_19685_attack_fixed.png,0
./data/Replay-Attack-processed/train/real\client018_13394_real.png,1
./data/Replay-Attack-processed/train/spoof/fixed\client018_32356_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client025_8820_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client012_6354_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/hand\client105_11414_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client004_2845_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client103_23745_attack_hand.png,0
./data/Replay-Attack-processed/train/spoof/fixed\client025_23275_attack_fixed.png,0
./data/Replay-Attack-processed/train/spoof/hand\client110_12669_attack_hand.png,0
